id,datum,open_meteo_radiation,kmi_radiation_avg,kaggle_radiation_avg
125,2020-05-04 00:00:00,131.7083333333,,
126,2020-05-05 00:00:00,301.875,,
127,2020-05-06 00:00:00,302.75,,
128,2020-05-07 00:00:00,287.3333333333,,
129,2020-05-08 00:00:00,251.2083333333,,
130,2020-05-09 00:00:00,288.4583333333,,
131,2020-05-10 00:00:00,96.9583333333,,
132,2020-05-11 00:00:00,260.4583333333,,
133,2020-05-12 00:00:00,130.8333333333,,
134,2020-05-13 00:00:00,230.3333333333,,
135,2020-05-14 00:00:00,299.0416666667,,
136,2020-05-15 00:00:00,281.0833333333,,
137,2020-05-16 00:00:00,221.625,,
138,2020-05-17 00:00:00,234.0833333333,,
139,2020-05-18 00:00:00,303.5,,
140,2020-05-19 00:00:00,274.75,,
141,2020-05-20 00:00:00,258.8333333333,,
142,2020-05-21 00:00:00,295.4166666667,,
143,2020-05-22 00:00:00,115.75,,
144,2020-05-23 00:00:00,236.125,,
145,2020-05-24 00:00:00,96,,
146,2020-05-25 00:00:00,264.8333333333,,
147,2020-05-26 00:00:00,280.5833333333,,
148,2020-05-27 00:00:00,319.7916666667,,
149,2020-05-28 00:00:00,332.6666666667,,
150,2020-05-29 00:00:00,334.7916666667,,
151,2020-05-30 00:00:00,301.875,,
152,2020-05-31 00:00:00,329.2083333333,,
153,2020-06-01 00:00:00,324.5,,
154,2020-06-02 00:00:00,326.125,,
155,2020-06-03 00:00:00,274.625,,
156,2020-06-04 00:00:00,113.0416666667,,
157,2020-06-05 00:00:00,150.7083333333,,
158,2020-06-06 00:00:00,204.8333333333,,
159,2020-06-07 00:00:00,244,,
160,2020-06-08 00:00:00,175.25,,
161,2020-06-09 00:00:00,133,,
162,2020-06-10 00:00:00,197.0833333333,,
163,2020-06-11 00:00:00,235.9166666667,,
164,2020-06-12 00:00:00,235.375,,
165,2020-06-13 00:00:00,290.25,,
166,2020-06-14 00:00:00,237.2083333333,,
167,2020-06-15 00:00:00,227.375,,
168,2020-06-16 00:00:00,240.125,,
169,2020-06-17 00:00:00,188.2083333333,,
170,2020-06-18 00:00:00,256.375,,
171,2020-06-19 00:00:00,262.8333333333,,
172,2020-06-20 00:00:00,253.3333333333,,
173,2020-06-21 00:00:00,190.0833333333,,
174,2020-06-22 00:00:00,265.2916666667,,
175,2020-06-23 00:00:00,331.5416666667,,
176,2020-06-24 00:00:00,329.2916666667,,
177,2020-06-25 00:00:00,315.375,,
178,2020-06-26 00:00:00,255.4583333333,,
179,2020-06-27 00:00:00,205.6666666667,,
180,2020-06-28 00:00:00,242.4166666667,,
181,2020-06-29 00:00:00,215.2083333333,,
182,2020-06-30 00:00:00,86.5,,
183,2020-07-01 00:00:00,130.9166666667,,
184,2020-07-02 00:00:00,240.5416666667,,
185,2020-07-03 00:00:00,259.4166666667,,
186,2020-07-04 00:00:00,98.4583333333,,
187,2020-07-05 00:00:00,145.7083333333,,
188,2020-07-06 00:00:00,249.6666666667,,
189,2020-07-07 00:00:00,205.25,,
190,2020-07-08 00:00:00,55.375,,
191,2020-07-09 00:00:00,125.2083333333,,
192,2020-07-10 00:00:00,205.5833333333,,
193,2020-07-11 00:00:00,265.7916666667,,
194,2020-07-12 00:00:00,262.0833333333,,
195,2020-07-13 00:00:00,321.25,,
196,2020-07-14 00:00:00,99.25,,
197,2020-07-15 00:00:00,103.0416666667,,
198,2020-07-16 00:00:00,104.0833333333,,
199,2020-07-17 00:00:00,162,,
200,2020-07-18 00:00:00,246.8333333333,,
201,2020-07-19 00:00:00,227.5416666667,,
202,2020-07-20 00:00:00,255.2083333333,,
203,2020-07-21 00:00:00,240.0833333333,,
204,2020-07-22 00:00:00,256.6666666667,,
205,2020-07-23 00:00:00,278.8333333333,,
206,2020-07-24 00:00:00,191.7083333333,,
207,2020-07-25 00:00:00,133.5,,
208,2020-07-26 00:00:00,235.7916666667,,
209,2020-07-27 00:00:00,175.5833333333,,
210,2020-07-28 00:00:00,185.7916666667,,
211,2020-07-29 00:00:00,258.9583333333,,
212,2020-07-30 00:00:00,291,,
213,2020-07-31 00:00:00,302.0833333333,,
214,2020-08-01 00:00:00,219.375,,250.065
215,2020-08-02 00:00:00,203.2916666667,,171.375
216,2020-08-03 00:00:00,171.0833333333,,207.405
217,2020-08-04 00:00:00,232.9583333333,,276.8
218,2020-08-05 00:00:00,289.25,,302.265
219,2020-08-06 00:00:00,264.625,,284.03
220,2020-08-07 00:00:00,286.375,,291.005
221,2020-08-08 00:00:00,272.1666666667,,276.5
222,2020-08-09 00:00:00,257.7083333333,,159.66
223,2020-08-10 00:00:00,221.5,,218.76
224,2020-08-11 00:00:00,151,,189.275
225,2020-08-12 00:00:00,258.75,,227.66
226,2020-08-13 00:00:00,224.125,,192.905
227,2020-08-14 00:00:00,175.5,,186.675
228,2020-08-15 00:00:00,207.5,,150.06
229,2020-08-16 00:00:00,206.2916666667,,181.955
230,2020-08-17 00:00:00,205.2083333333,,214.02
231,2020-08-18 00:00:00,208.1666666667,,160.76
232,2020-08-19 00:00:00,169.5416666667,,189.275
233,2020-08-20 00:00:00,135.75,,184.6
234,2020-08-21 00:00:00,220.625,,177.545
235,2020-08-22 00:00:00,176.375,,188.44
236,2020-08-23 00:00:00,170.7083333333,,119.9
237,2020-08-24 00:00:00,166.9166666667,,149.71
238,2020-08-25 00:00:00,68.0416666667,,98.11
239,2020-08-26 00:00:00,98.25,,100.225
240,2020-08-27 00:00:00,146.125,,194.745
241,2020-08-28 00:00:00,166.2916666667,,143.305
242,2020-08-29 00:00:00,136.2083333333,,136.29
243,2020-08-30 00:00:00,139.875,,134.76
244,2020-08-31 00:00:00,118.125,,87.29
245,2020-09-01 00:00:00,164.125,,116.33
246,2020-09-02 00:00:00,174.4583333333,,193.11
247,2020-09-03 00:00:00,79.875,,62.545
248,2020-09-04 00:00:00,138.4583333333,,88.735
249,2020-09-05 00:00:00,155.4166666667,,146.85
250,2020-09-06 00:00:00,160.5416666667,,161.2
251,2020-09-07 00:00:00,171.9583333333,,206.305
252,2020-09-08 00:00:00,82.1666666667,,149.135
253,2020-09-09 00:00:00,130.5416666667,,140.095
254,2020-09-10 00:00:00,202.25,,218.13
255,2020-09-11 00:00:00,198.8333333333,,181.165
256,2020-09-12 00:00:00,155.125,,202.31
257,2020-09-13 00:00:00,194.7916666667,,204.835
258,2020-09-14 00:00:00,201.6666666667,,195.045
259,2020-09-15 00:00:00,192.1666666667,,172.86
260,2020-09-16 00:00:00,171.2916666667,,185.7
261,2020-09-17 00:00:00,198.875,,199.495
262,2020-09-18 00:00:00,192.3333333333,,192.215
263,2020-09-19 00:00:00,178.0833333333,,175.27
264,2020-09-20 00:00:00,188,,164.465
265,2020-09-21 00:00:00,185.5,,188.66
266,2020-09-22 00:00:00,165.8333333333,,181.58
267,2020-09-23 00:00:00,122,,124.305
268,2020-09-24 00:00:00,122.5416666667,,150.175
269,2020-09-25 00:00:00,90.4583333333,,79.93
270,2020-09-26 00:00:00,120.9166666667,,63.865
271,2020-09-27 00:00:00,76.875,,64.055
272,2020-09-28 00:00:00,30.7916666667,,19.19
273,2020-09-29 00:00:00,75.8333333333,,121.13
274,2020-09-30 00:00:00,73.4166666667,,75.71
275,2020-10-01 00:00:00,41.875,,46.565
276,2020-10-02 00:00:00,46.6666666667,,46.06
277,2020-10-03 00:00:00,21.75,,43.69
278,2020-10-04 00:00:00,104.4166666667,,79.065
279,2020-10-05 00:00:00,77.8333333333,,54.175
280,2020-10-06 00:00:00,90.4583333333,,62.51
281,2020-10-07 00:00:00,85.625,,67.415
282,2020-10-08 00:00:00,34.2916666667,,39.76
283,2020-10-09 00:00:00,85.2916666667,,74.045
284,2020-10-10 00:00:00,98.5416666667,,109.575
285,2020-10-11 00:00:00,87.9583333333,,79.115
286,2020-10-12 00:00:00,92.1666666667,,84.795
287,2020-10-13 00:00:00,50.2916666667,,74.945
288,2020-10-14 00:00:00,58.9583333333,,62.64
289,2020-10-15 00:00:00,69.4166666667,,37.85
290,2020-10-16 00:00:00,69.0416666667,,49.89
291,2020-10-17 00:00:00,55.5,,56.825
292,2020-10-18 00:00:00,66.25,,57.28
293,2020-10-19 00:00:00,89.7916666667,,98.935
294,2020-10-20 00:00:00,39.7916666667,,20.325
295,2020-10-21 00:00:00,55.7916666667,,74.885
296,2020-10-22 00:00:00,80.4583333333,,64.3
297,2020-10-23 00:00:00,77.5833333333,,41.41
298,2020-10-24 00:00:00,49.4583333333,,32.7
299,2020-10-25 00:00:00,32.625,,12.005
300,2020-10-26 00:00:00,80.1666666667,,56.31
301,2020-10-27 00:00:00,42.9583333333,,40.065
302,2020-10-28 00:00:00,51.6666666667,,70.09
303,2020-10-29 00:00:00,27.4166666667,,29.61
304,2020-10-30 00:00:00,18,,32.235
305,2020-10-31 00:00:00,85.0833333333,,91.935
306,2020-11-01 00:00:00,28.6666666667,,21.305
307,2020-11-02 00:00:00,31.2916666667,,32.135
308,2020-11-03 00:00:00,71.375,,69.185
309,2020-11-04 00:00:00,82.0416666667,,93.745
310,2020-11-05 00:00:00,68.5416666667,,91.725
311,2020-11-06 00:00:00,72.7083333333,,90.225
312,2020-11-07 00:00:00,77.25,,77.62
313,2020-11-08 00:00:00,69.375,,48.16
314,2020-11-09 00:00:00,69.3333333333,,41.65
315,2020-11-10 00:00:00,36.375,,65.375
316,2020-11-11 00:00:00,33.7083333333,,47.91
317,2020-11-12 00:00:00,59.0416666667,,55.495
318,2020-11-13 00:00:00,30.5833333333,,28.885
319,2020-11-14 00:00:00,45.7083333333,,47.45
320,2020-11-15 00:00:00,26.125,,38.235
321,2020-11-16 00:00:00,24.4166666667,,21.615
322,2020-11-17 00:00:00,24.375,,18.44
323,2020-11-18 00:00:00,63.7916666667,,70.41
324,2020-11-19 00:00:00,28.7083333333,,21.335
325,2020-11-20 00:00:00,51.4166666667,,45.59
326,2020-11-21 00:00:00,19.6666666667,,45.58
327,2020-11-22 00:00:00,8.25,,11.06
328,2020-11-23 00:00:00,56.75,,37.355
329,2020-11-24 00:00:00,41.9166666667,,56.32
330,2020-11-25 00:00:00,39.2916666667,,48.195
331,2020-11-26 00:00:00,29.7916666667,,45.695
332,2020-11-27 00:00:00,16.4583333333,,39.51
333,2020-11-28 00:00:00,52.3333333333,,54.295
334,2020-11-29 00:00:00,30.25,,41.33
335,2020-11-30 00:00:00,14.125,,30.79
336,2020-12-01 00:00:00,14.4583333333,,13.16
337,2020-12-02 00:00:00,17.5,,8.46
338,2020-12-03 00:00:00,12.5833333333,,9.38
339,2020-12-04 00:00:00,37.3333333333,,35.615
340,2020-12-05 00:00:00,41.8333333333,,31.23
341,2020-12-06 00:00:00,27.5833333333,,17.305
342,2020-12-07 00:00:00,19,,31.87
343,2020-12-08 00:00:00,36.0833333333,,24.715
344,2020-12-09 00:00:00,16.0833333333,,24.265
345,2020-12-10 00:00:00,32.9583333333,,25.56
346,2020-12-11 00:00:00,6.5,,12.6
347,2020-12-12 00:00:00,18.125,,10.095
348,2020-12-13 00:00:00,26.9166666667,,30.485
349,2020-12-14 00:00:00,40.0416666667,,18.88
350,2020-12-15 00:00:00,23.5,,7.55
351,2020-12-16 00:00:00,31.7083333333,,31.91
352,2020-12-17 00:00:00,40.7083333333,,39.74
353,2020-12-18 00:00:00,44.125,,49.34
354,2020-12-19 00:00:00,20.3333333333,,22.645
355,2020-12-20 00:00:00,34.625,,27.185
356,2020-12-21 00:00:00,4.7916666667,,10.01
357,2020-12-22 00:00:00,16.9166666667,,15.88
358,2020-12-23 00:00:00,9.875,,3.99
359,2020-12-24 00:00:00,20.9583333333,,6.205
360,2020-12-25 00:00:00,35.9166666667,,34.925
361,2020-12-26 00:00:00,28.2916666667,,28.035
362,2020-12-27 00:00:00,5.625,,5.515
363,2020-12-28 00:00:00,16.2916666667,,21.285
364,2020-12-29 00:00:00,26.0833333333,,20.72
365,2020-12-30 00:00:00,34.25,,16.725
366,2020-12-31 00:00:00,35.9583333333,,11.05
367,2021-01-01 00:00:00,31.6666666667,,18.39
368,2021-01-02 00:00:00,27.4166666667,,16.955
369,2021-01-03 00:00:00,29.4166666667,,7.74
370,2021-01-04 00:00:00,10.5833333333,,14.765
371,2021-01-05 00:00:00,11.25,,10.605
372,2021-01-06 00:00:00,16.7916666667,,11.41
373,2021-01-07 00:00:00,18.5833333333,,13.105
374,2021-01-08 00:00:00,21,,13.04
375,2021-01-09 00:00:00,33.4166666667,,20.345
376,2021-01-10 00:00:00,33.375,,40.44
377,2021-01-11 00:00:00,20.375,,12.055
378,2021-01-12 00:00:00,24.1666666667,,14.715
379,2021-01-13 00:00:00,42.6666666667,,38.685
380,2021-01-14 00:00:00,10.625,,20.345
381,2021-01-15 00:00:00,33.7916666667,,19.56
382,2021-01-16 00:00:00,17.625,,23.68
383,2021-01-17 00:00:00,32.1666666667,,23.89
384,2021-01-18 00:00:00,36.125,,33.14
385,2021-01-19 00:00:00,11.0833333333,,7.08
386,2021-01-20 00:00:00,25.4583333333,,42.245
387,2021-01-21 00:00:00,45.5416666667,,36.7
388,2021-01-22 00:00:00,53.75,,39.875
389,2021-01-23 00:00:00,20.9583333333,,31.99
390,2021-01-24 00:00:00,47.8333333333,,49.6
391,2021-01-25 00:00:00,64.125,,36.33
392,2021-01-26 00:00:00,56.125,,54.895
393,2021-01-27 00:00:00,17.5833333333,,13.3
394,2021-01-28 00:00:00,12.2083333333,,14.985
395,2021-01-29 00:00:00,46.3333333333,,30.31
396,2021-01-30 00:00:00,18.4583333333,,17.555
397,2021-01-31 00:00:00,61.5416666667,,30.39
398,2021-02-01 00:00:00,27.4166666667,,22.295
399,2021-02-02 00:00:00,24.25,,20.835
400,2021-02-03 00:00:00,15.9583333333,,29.78
401,2021-02-04 00:00:00,53.4583333333,,66.2
402,2021-02-05 00:00:00,63.8333333333,,39.53
403,2021-02-06 00:00:00,43.9583333333,,21.665
404,2021-02-07 00:00:00,14.625,,11.455
405,2021-02-08 00:00:00,32.2083333333,,21.01
406,2021-02-09 00:00:00,97.625,,68.65
407,2021-02-10 00:00:00,57.6666666667,,95.5
408,2021-02-11 00:00:00,89.6666666667,,118.09
409,2021-02-12 00:00:00,97.125,,110.125
410,2021-02-13 00:00:00,111,,122.155
411,2021-02-14 00:00:00,84.375,,111.87
412,2021-02-15 00:00:00,25.2916666667,,28.455
413,2021-02-16 00:00:00,75.5,,91.03
414,2021-02-17 00:00:00,69.3333333333,,52.765
415,2021-02-18 00:00:00,40.1666666667,,39.115
416,2021-02-19 00:00:00,94.4166666667,,86.855
417,2021-02-20 00:00:00,113.2083333333,,109.37
418,2021-02-21 00:00:00,118.5833333333,,133.16
419,2021-02-22 00:00:00,84.4583333333,,73.965
420,2021-02-23 00:00:00,112.9583333333,,77.47
421,2021-02-24 00:00:00,122.9166666667,,126.465
422,2021-02-25 00:00:00,103.4583333333,,107.845
423,2021-02-26 00:00:00,117.1666666667,,89.08
424,2021-02-27 00:00:00,69,,112.835
425,2021-02-28 00:00:00,132,,148.95
426,2021-03-01 00:00:00,139.7916666667,,146.515
427,2021-03-02 00:00:00,142.9166666667,,149.05
428,2021-03-03 00:00:00,130.7916666667,,123.645
429,2021-03-04 00:00:00,28.5833333333,,19.35
430,2021-03-05 00:00:00,145.75,,143.365
431,2021-03-06 00:00:00,146.7083333333,,169.325
432,2021-03-07 00:00:00,124.5833333333,,152.835
433,2021-03-08 00:00:00,138.5,,142.4
434,2021-03-09 00:00:00,63.375,,33.705
435,2021-03-10 00:00:00,57.3333333333,,84.81
436,2021-03-11 00:00:00,121.0833333333,,105.925
437,2021-03-12 00:00:00,61.9166666667,,66.185
438,2021-03-13 00:00:00,122,,91
439,2021-03-14 00:00:00,117.8333333333,,77.225
440,2021-03-15 00:00:00,128.5,,105.615
441,2021-03-16 00:00:00,30.625,,51.71
442,2021-03-17 00:00:00,71.7083333333,,62.705
443,2021-03-18 00:00:00,40.1666666667,,99.48
444,2021-03-19 00:00:00,145.2916666667,,173.875
445,2021-03-20 00:00:00,175.7083333333,,185.585
446,2021-03-21 00:00:00,110.375,,76.89
447,2021-03-22 00:00:00,82.7916666667,,76.865
448,2021-03-23 00:00:00,130.0416666667,,163.07
449,2021-03-24 00:00:00,190.625,,205.83
450,2021-03-25 00:00:00,104.125,,89.57
451,2021-03-26 00:00:00,149.0833333333,,155.52
452,2021-03-27 00:00:00,152.5,,135.38
453,2021-03-28 00:00:00,132.0416666667,,194.58
454,2021-03-29 00:00:00,214.5416666667,,226.355
455,2021-03-30 00:00:00,213.7083333333,,224.945
456,2021-03-31 00:00:00,219.0416666667,,225.16
457,2021-04-01 00:00:00,213.9166666667,,196.31
458,2021-04-02 00:00:00,153.7083333333,,164.985
459,2021-04-03 00:00:00,137.5833333333,,172.97
460,2021-04-04 00:00:00,105.5833333333,,166.565
461,2021-04-05 00:00:00,130.75,,87.525
462,2021-04-06 00:00:00,115.6666666667,,120.075
463,2021-04-07 00:00:00,133.1666666667,,71.505
464,2021-04-08 00:00:00,192.0833333333,,197.395
465,2021-04-09 00:00:00,149.4583333333,,182.75
466,2021-04-10 00:00:00,40.0416666667,,37.93
467,2021-04-11 00:00:00,138.25,,53.58
468,2021-04-12 00:00:00,215.375,,148.845
469,2021-04-13 00:00:00,224.7083333333,,199.875
470,2021-04-14 00:00:00,197.4166666667,,182.555
471,2021-04-15 00:00:00,200.1666666667,,170.52
472,2021-04-16 00:00:00,177,,156.265
473,2021-04-17 00:00:00,241.5,,244.805
474,2021-04-18 00:00:00,248.875,,239.575
475,2021-04-19 00:00:00,172.75,,180.715
476,2021-04-20 00:00:00,204.75,,210.115
477,2021-04-21 00:00:00,197.8333333333,,188.58
478,2021-04-22 00:00:00,253.625,,286.695
479,2021-04-23 00:00:00,280.2083333333,,273.455
480,2021-04-24 00:00:00,268.6666666667,,286.855
481,2021-04-25 00:00:00,236.1666666667,,288.99
482,2021-04-26 00:00:00,285.4166666667,,301.955
483,2021-04-27 00:00:00,269.7083333333,,298.125
484,2021-04-28 00:00:00,220.4583333333,,253.655
485,2021-04-29 00:00:00,164.0416666667,,87.71
486,2021-04-30 00:00:00,193.875,,198.51
487,2021-05-01 00:00:00,231,,234.62
488,2021-05-02 00:00:00,246.0833333333,,173.55
489,2021-05-03 00:00:00,187.25,,210.295
490,2021-05-04 00:00:00,179.6666666667,,154.94
491,2021-05-05 00:00:00,213.875,,208.54
492,2021-05-06 00:00:00,163.5416666667,,155.21
493,2021-05-07 00:00:00,226.5833333333,,231.025
494,2021-05-08 00:00:00,75.9583333333,,141.525
495,2021-05-09 00:00:00,209.9166666667,,222.81
496,2021-05-10 00:00:00,191.125,,165.93
497,2021-05-11 00:00:00,159.75,,100.665
498,2021-05-12 00:00:00,217.0416666667,,233.145
499,2021-05-13 00:00:00,210.125,,175.24
500,2021-05-14 00:00:00,219.75,,215.985
501,2021-05-15 00:00:00,127.625,,132.125
502,2021-05-16 00:00:00,188.2083333333,,186.555
503,2021-05-17 00:00:00,163.9166666667,,130.91
504,2021-05-18 00:00:00,254.9166666667,,207.665
505,2021-05-19 00:00:00,170.3333333333,,171.075
506,2021-05-20 00:00:00,190.7916666667,,194.85
507,2021-05-21 00:00:00,238.625,,235.12
508,2021-05-22 00:00:00,79.9583333333,,85.06
509,2021-05-23 00:00:00,198.875,,229.735
510,2021-05-24 00:00:00,142.8333333333,,139.355
511,2021-05-25 00:00:00,190.25,,106.875
512,2021-05-26 00:00:00,258.625,,181.68
513,2021-05-27 00:00:00,196.5416666667,,132.415
514,2021-05-28 00:00:00,237.75,,293.475
515,2021-05-29 00:00:00,292.1666666667,,336.29
516,2021-05-30 00:00:00,322.125,,350.68
517,2021-05-31 00:00:00,286.0833333333,,337.99
518,2021-06-01 00:00:00,337.9583333333,,354.83
519,2021-06-02 00:00:00,325.75,,318.89
520,2021-06-03 00:00:00,217.8333333333,,220.405
521,2021-06-04 00:00:00,224.125,,208.025
522,2021-06-05 00:00:00,108.75,,40.75
523,2021-06-06 00:00:00,303.3333333333,,130.935
524,2021-06-07 00:00:00,307.5416666667,,284.245
525,2021-06-08 00:00:00,254.5833333333,,313.965
526,2021-06-09 00:00:00,310.7083333333,,281.715
527,2021-06-10 00:00:00,282.9166666667,,302.695
528,2021-06-11 00:00:00,247.8333333333,,317.96
529,2021-06-12 00:00:00,222.625,,164.91
530,2021-06-13 00:00:00,337.4166666667,,350.735
531,2021-06-14 00:00:00,336.4583333333,,348.005
532,2021-06-15 00:00:00,248.2083333333,,315.92
533,2021-06-16 00:00:00,330.0416666667,,325.295
534,2021-06-17 00:00:00,250.5833333333,,291.8
535,2021-06-18 00:00:00,265.3333333333,,273.495
536,2021-06-19 00:00:00,162.5416666667,,279.355
537,2021-06-20 00:00:00,262.125,,254.36
538,2021-06-21 00:00:00,87.1666666667,,162.55
539,2021-06-22 00:00:00,121.2083333333,,76.115
540,2021-06-23 00:00:00,117.25,,107.97
541,2021-06-24 00:00:00,118.3333333333,,127.93
542,2021-06-25 00:00:00,146.5416666667,,272.195
543,2021-06-26 00:00:00,205.2083333333,,227.71
544,2021-06-27 00:00:00,197.7083333333,,157.405
545,2021-06-28 00:00:00,169.625,,159.375
546,2021-06-29 00:00:00,196.25,,240.38
547,2021-06-30 00:00:00,59.5833333333,,79.22
548,2021-07-01 00:00:00,93.7916666667,,126.34
549,2021-07-02 00:00:00,225.8333333333,,252.865
550,2021-07-03 00:00:00,183.25,,143.295
551,2021-07-04 00:00:00,143.5,,174.445
552,2021-07-05 00:00:00,143.25,,137.145
553,2021-07-06 00:00:00,213.8333333333,,215.475
